body,Act1A1_amend,Act1A1_commit,Act1A1_deliver,Act1A1_greet,Act1A1_propose,Act1A1_refuse,Act1A1_remind,Act1A1_request,ReasA1_administrative procedure,ReasA1_employment arrangements,ReasA1_external collaboration,ReasA1_internal collaboration,ReasA1_legal procedure,ReasA1_logistic arrangements,ReasA1_other,ReasA1_personal,ReasA1_travel planning,REA1_accountable non-answer,REA1_ignore,REA1_immediate reply,REA1_postponed reply,NumTA1_0,NumTA1_1,NumTA1_2,NumTA1_3
"yeah, it would probably be better to do it later in the day.preferably after 11:00To: Eric Bass/HOU/ECT@ECTcc:  Subject: Re: JDF  hehe!  Thanks!  what time do you usually get here in the morning?  are your morning s hectic?Eric Bass@ECT10/04/2000 04:55 PMTo: Allison Easton/HOU/EES@EEScc:  Subject: Re: JDF  is a penny good enough? just kidding, i ll give $25To: Eric Bass/HOU/ECT@ECTcc:  Subject: Re: JDF  yeah, it does seem like the weeks get longer and longer...  Everything s going well.  Same old stuff, you know?  Matt s been out of town a lot lately, so that s no fun.  Plus, he s unhappy w/a few things that are going on at work.  Plus, he s tired of traveling, so he s looking for a job here.  We ll see...You owe me whatever you want to give.  $25 gets you a T-shirt, but whatever amount is fine.Eric Bass@ECT10/04/2000 04:01 PMTo: Allison Easton/HOU/EES@EEScc:  Subject: Re: JDF  Hey Allison,Not much is going on over here, just gutting it out until the weekend.  It seems like the weeks get longer and longer, doesn t it?How are things in your world?You can come by whenever you want to get the check.  How much do I owe you again?EricTo: Eric Bass/HOU/ECT@ECTcc:  Subject: JDFHey Eric,What s going on?  I haven t seen you in a while...I was wondering, when can I come by to pick up your check for JDF?  I need an excuse to come visit anyway :) Allison",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
" -----Original Message-----From: 	""Heard, Anne"" <Anne_Heard@RyderScott.com>@ENRON [mailto:IMCEANOTES-+22Heard+2C+20Anne+22+20+3CAnne+5FHeard+40RyderScott+2Ecom+3E+40ENRON@ENRON.com] Sent:	Friday, September 14, 2001 4:18 PMTo:	Heard, Marie; RITAS HEARD (E-mail)Subject:	FW: Assistance for Dogs in NY and Washington, D.C.-----Original Message-----From: Espey, MollySent: Friday, September 14, 2001 3:54 PMTo: Heard, Anne; Schiro, Debby; Robertson, Barbara; DeFork, SusanSubject: FW: Assistance for Dogs in NY and Washington, D.C.-----Original Message-----From: Three Dog Bakery [mailto:threedog@threedog.com]Sent: Friday, September 14, 2001 4:12 PMTo: Molly_espey@ryderscott.comSubject: Assistance for Dogs in NY and Washington, D.C.Dear Dog Loving Friends,We hope this letter finds its way to you - and to your hearts. Like the restof the nation, we ve watched the events unfolding in NYC and Washington, DCwith disbelief, with horror, with sorrow.Unfortunately, so often during a crisis, our loved pets can be forgotten orunintentionally left to fend for themselves. Can you help us help them?We are getting supplies of food, treats and dog boots for the rescue dogswho need nourishment and protection for their paws while they work. Therubble and steel can destroy and infect the pads of a dog s paw, renderingthem useless in their rescue work. The search dogs are working so hard tolocate and save human lives that they are wearing through their boots at arapid pace. We want to be sure they are protected.Supplies of food and treats will also be donated to displaced dogs and otherpets whose owners cannot be there to care for them.Please help. Mail your checks to:The Gracie Foundation1627 Main St., 7th Fl.Kansas City, MO 64108Or donate by credit card by calling 1-888-535-DOGS (3647) or 1-800-4-TREATS(487-3287) Monday thru Friday, 8 a.m. to 6 p.m. CST.Thank you in advance for any help whatsoever. No gift is too small. Godbless you and God bless our great country.Dan and MarkFounders of Three Dog BakeryThis e-mail was sent to: Molly_espey@ryderscott.comPS: If you re having second thoughts, you can turn tail and unsubscribe toThe Tummy Rub Club e-mails athttp://www.threedog.com/_lists/sub.asp?x=TDBB_622903_75907&y=U But, we surehope you ll stay!",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
"this is a broker mistake - they didn t mean to put out this number, and called us to break the trade - they shouldn t be checking it out. thanks,kateEvelyn Metoyer@ENRON02/09/2001 01:11 PMTo: Kate Symes/PDX/ECT@ECTcc:  Subject: Bloomberg Missing dealI am missing the following deal for Jeff Richter per Bloomberg:Enron sells to Mirant Americas 25mw for March 01 off-peak SP-15 at $180.00",False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
"We have received the following executed financial Master Agreement:Type of Contract:		ISDA Master Agreement (Multicurrency-Cross Border)Effective Date:			July 30, 2001Enron Entity:			Enron North America Corp.Counterparty:			Nemak, S.A.Transactions Covered:		Approved for all products with the exception of:  Foreign ExchangeConfirming Entity:		Enron North America Corp.Governing Law:			TexasSpecial Handling Requirements:	No special handling requirementsCopies will be distributed.",False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
"	Shelley, here is a first review of the document to the employees.		 	Thanks. Lynn",False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
"Zimin,I will make sure that you have the opportunity to present your contributions.It makes also sense to ask Paulo every time to say a few words.VinceZimin Lu06/22/2000 10:06 AMTo: Vince J Kaminski/HOU/ECT@ECTcc: Stinson Gibner/HOU/ECT@ECT Subject: Re: Improve Communication  Vince,Thanks for your reply.   That is what I feel too: Vince knows what we are doing, so he does not have to ask us again.In another dimension,  I want to make sure that people like Paulo get enough incentive to perform.   The group meeting, Ithink, will provide a sense of accomplishment when other members in the group know what we have been through.Thanks again for your understanding.ZiminVince J Kaminski06/21/2000 06:30 PMTo: Zimin Lu/HOU/ECT@ECTcc: Stinson Gibner/HOU/ECT@ECT Subject: Re: Improve Communication  Zimin,Sorry if you get this impression. The real reason is that I treatthe lunch meetings as an opportunity to get updates on thingsthat are going on at more remote locations. I interact with each of themembers of your group daily and I know what s going on.I agree with you, however, that the lunch meetings are not exclusivelyfor my benefit,  but also for the benefit of  the other members ofthe group. I shall make sure that you have the opportunityto communicate  your contribution to the company.VinceZimin Lu06/20/2000 02:47 PMTo: Vince J Kaminski/HOU/ECT@ECT, Stinson Gibner/HOU/ECT@ECTcc:  Subject: Improve CommunicationVince and Stinson,The valuation group has accomplished a lot during last six months.  The number ofprojects we are working on is keeping increasing.   However, when comes to thestaff meeting (Thursday lunch meeting), we are often left out for updating our projects.This makes me feel that what we are doing is no longer interesting or worth mentioning.I am hoping that we can get  more exposure, despite we are still in the old economy.Zimin",False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
"Such flattery!	Genia FitzGerald	02/13/2001 04:03 PM				 To: Tana Jones/HOU/ECT@ECT		 cc: 		 Subject: Re: Guaranty FormYou are all right, I don t care what Marie and Reggie say.Thanks!	Tana Jones	02/13/2001 03:58 PM		 		 To: Genia FitzGerald/HOU/ECT@ECT		 cc: 		 Subject: Guaranty FormYou ll see that I asked our group to keep you updated on the guaranty form.  Carol St. Clair just wanted to make sure that you had our latest form of guaranty, so I am sending it to you at her request.",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
"You ll see that I asked our group to keep you updated on the guaranty form.  Carol St. Clair just wanted to make sure that you had our latest form of guaranty, so I am sending it to you at her request.",False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
"Per Genia s email below, please remember that the Power Group would like to mirror any changes to our Guaranty Forms.  If you make any please remember to let Genia know.  Thanks!----- Forwarded by Tana Jones/HOU/ECT on 02/13/2001 03:37 PM -----	Genia FitzGerald	02/08/2001 03:37 PM				 To: Tana Jones/HOU/ECT@ECT		 cc: Janice R Moore/HOU/ECT@ECT		 Subject: Re: Change to Form of Guaranty attached to EEI MasterTana,Elizabeth is interested in keeping the Enron Corp. Guarantee Agreement embedded in our EEI Agreement as close to the one you guys use in the Swap Group as possible.  Are you the one in the group that keeps up with any changes made to yours and do you also spearhead getting Clement s blessing?  We noticed a couple differences in the one attached below from ours and was wondering when this form was last changed and any reasoning on why it was changed.  Also, how can I be notified when there is a change to your form?  I would be glad to copy you also on any changes we make to our form.  Please advise if you are not the right contact and if you are, let s discuss.Thanks,Genia	Tana Jones	02/06/2001 02:53 PM				 To: Genia FitzGerald/HOU/ECT@ECT		 cc: 		 Subject: Re: Change to Form of Guaranty attached to EEI Master	Genia FitzGerald	02/06/2001 01:35 PM		 		 To: Tana Jones/HOU/ECT@ECT		 cc: 		 Subject: Re: Change to Form of Guaranty attached to EEI MasterCan you send me a copy please!Thanks,Genia----- Forwarded by Genia FitzGerald/HOU/ECT on 02/06/2001 01:35 PM -----	Elizabeth Sager	02/06/2001 12:50 PM				 To: Janice R Moore/HOU/ECT@ECT		 cc: Brenda Whitehead/HOU/ECT@ECT, Genia FitzGerald/HOU/ECT@ECT		 Subject: Re: Change to Form of Guaranty attached to EEI MasterGeniaJust to be sure we are working with the ""latest form"" of Enron guaranty, could you get from Tana the most current swap one and the check it agaianst the one we use for EEI - I would think they should be the same;  if not, lets discuss. Thanks",False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
"Stan: This is first I have learned that EGAS assets are in Rawhide.  We have probably breached both shareholder and debt covenants on all of these assets.  It is obvious that global finance has long been out of control.  How can we run a business when we do not even know who owns the assets.  I will try to understand this better ASAP tomorrow.  Given our current dioscussions on Subic/Batangas it is critical. Jim-----Original Message----- From: Howard, Kevin A. Sent: Mon 11/26/2001 6:11 PM To: Hayslett, Rod; Hughes, James A.; Horton, Stanley; Donahue, Jeff; Walls Jr., Rob Cc: Subject: Rawhide; Whitewing",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Another thing we d like to talk about on Monday is the danger of becoming a Commodity Trading Advisor and the kinds of things we should look out for in the proposed website content.  For example, we have heard repeated references to ""market commentary"" and we will need to develop some sort of guidelines to give the commentators.",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
You re welcome so much!Kate,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
"Gentlemen: The info below is a little confusing.  I was never informed until now that anything of EGAS was in Rawhide.  If this is true and Enron has conveyed these assets to a structured vehicle, then we have breached transfer obligations on almost every deal, our debt may be in default and we need to understand the consequences asap as Subic and Batangas are the subject of current negotiations. Jim Hughes-----Original Message----- From: Konur, Sanjay Sent: Mon 11/26/2001 5:21 PM To: Hughes, James A. Cc: Ji, Lian; McIntyre, Kelley Subject: Rawhide projectJim, Because of the nature of what they asked, I just wanted to keep you informed on this.  Global Finance has requested models, historicals, timings for disposal on the Rawhide assets.  These assets include Subic, Batangas, Guam, Gaspart, Centragas, PQPC, and TGS.  I was going to get them the info on the models and ask for Carol Howes  help on the historicals.  If neccessary, I will also set them up with people over here who can help explain the valuations.Sanjay",False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
"If anybody s looking for some sunglasses, I just found a website thathas some badass glasses at a pretty good discount.  Anyway, just thoughtI d let you know...Cheers,--Amir Cyrus Ahanchianacahanchian@zdnetonebox.com - email(512) 682-6996 ext. 1087 - voicemail/fax___________________________________________________________________To get your own FREE ZDNet Onebox - FREE voicemail, email, and fax,all in one place - sign up today at http://www.zdnetonebox.comReturn-Path: <orenmax@hotmail.com>Received: from hotmail.com ([64.4.15.152]) by mta01.onebox.com          (InterMail vM.4.01.03.00 201-229-121) with ESMTP          id <20001207055216.IVMP14056.mta01.onebox.com@hotmail.com>          for <acahanchian@zdnetonebox.com>; Wed, 6 Dec 2000 21:52:16 -0800Received: from mail pickup service by hotmail.com with Microsoft SMTPSVC;  Wed, 6 Dec 2000 21:52:15 -0800Received: from 172.154.42.145 by lw10fd.law10.hotmail.msn.com with HTTP; Thu, 07 Dec 2000 05:52:15 GMTX-Originating-IP: [172.154.42.145]From: ""Oren Blonstein"" <orenmax@hotmail.com>To: acahanchian@zdnetonebox.comSubject: afterlasik.comDate: Wed, 06 Dec 2000 21:52:15 -0800Mime-Version: 1.0Content-Type: text/plain; format=flowedMessage-ID: <F152QptgFrYILoygXLs00001386@hotmail.com>X-OriginalArrivalTime: 07 Dec 2000 05:52:15.0822 (UTC) FILETIME=[DA387EE0:01C06011]Hey Amir,That sunglass company I was working for just put up a website athttp://www.afterlasik.com where they are selling amazing sunglasses.  Theyare running a promotion for the first three weeks of December where theglasses are in the $70-90 range (that s like 30% off).The sunglasses are the best--better than Maui Jim, Oakley, and Costa DelMar.  And those cost about $120-150.  I sent a pair to my brother forChristmas, and it was less than $80.Thought I d pass the deal around.  Speak to you soon,Oren_____________________________________________________________________________________Get more from the Web.  FREE MSN Explorer download : http://explorer.msn.com",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
"Good Morning Sara,I wanted to touch base with you regarding the CSFB 2001 Equity Swap Basket documentation. Since the last time we spoke here are some of the issues discussed along with some additional recommendations.1) Finalizing the Master ISDA Agreement with Credit Suisse First Boston (Europe) Limited. I see that the status is under Credit Review.2) Definitions:	a) Interest Payment Date- should state ""3 business days after the Valuation Date""	b) Reference Price- amend the phrase ""..last regular way trade..."" to state ""...Official Closing Price..."" in (i) and (ii)(b)(iii).	c) Securities- Omit the reference to ""Bonds"". The definition should only read: ""are the securities specified as such in the Confirmation"".	d) Valuation Date (s)- October 15, 2001, November 15, 2001, ... October 15, 2002	3) Section 5.1 (i)- Omit the reference to Bonds. This section (i) should read: ""If a Security pays a dividend or makes another distribution, the payment to be made by the Seller shall be equal to the gross amount of the cash dividend or distribution per share (excluding for the avoidance of doubt any tax credits), as the case may be, multiplied by the Dividend Percentage, multiplied by the Contract Quantity"".We should include a definition for ""Dividend Payment Date"" to read, ""The Equity Payment Date relating to the Valuation Date (s) on which the relevant Dividend Period ends"". We should also include a definition for ""Dividend Amount"". The ""Dividend Amount"" definition should read, ""100% of all ordinary cash dividends where; (i) the ex-dividend date occurs during the period from the day following the Trade Date to and including the final Valuation Date and (ii) the date on which the related ordinary cash dividend would have been received by persons who held the Shares comprising the Basket during such period is during the relevent Dividend Period"".I believe we should address Section 5.2 ""Potential Adjustment Event"". We should recommend replacing the language similar to the Intra-Period Adjustment language we utilitized in the Enron Credit Confirmation. Their section allows CSFB to ""determine"" the provisions of the Intra-Period Adjustments. CSFB should not have control over determining any additonal payment or adjustment of the Opening Price or Contract Quantity. The Intra-Period adjustment language is comprehensive in covering all provisions therein.4) Schedule to Basket Swaps:	a) Applicable Interest Rate Cycle: should read ""1 month""	b) Termination Date: should read ""1 year""	c) Business Day Convention: should be the standard ISDA ""Modified Following Business Day Convention"" language.5) We should also include the Annex structure to be able to monitor the positions held, along with any subsequent adjustments, in the Equity Swap Basket at any time throughout the deal.Please advise if you like to meet to discuss the documentation in further detail.Regards,Jorge A. GarciaManager- Risk ManagmentEnron Global Markets LLC713/853-5596",False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
"Allyson,As you know, we have had discussions with the City of Rocky Mount regarding possibly buying gas from them for the new power plant in Edgecombe County.  Evidently, the gas company has figured this out, and is not happy with this prospect.  We would like your opinion concerning the City s ability to (a) require that a tap be made so that the power plant be served and (b) sell gas to Enron for this purpose.  When considering these issues, please assume that the City would own and annex the land, and lease it to an Enron entity.We will need the gas by next March or April, so time is critical.  Should the gas company decline, what is the appeal process and how long can it be expected to take?  Do you  have any suggestions for expediting the process?I am having the contracts between the gas company and the City sent to you, and you should have them by Monday.Thank you for your assistance,Kay",False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
"As was earlier announced, we will be bringing all Managing Directors together on a quarterly basis.  Please note on your calendars the first Monday of every quarter from 8:30 a.m. to 12:00 noon for this purpose.  The first meeting will take place on Monday, October 1st.  I look forward to seeing you there.If you have any questions, please call Joannie Williamson at 713-853-1769.",False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
"It s that time again.  We need to prepare our group and individual goals for 1999.  Please give these some thought and give me your suggestions for our group s goals by the end of the week.Thanks,Mark",False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
Please unsuspend and bill the following Jan CES dealsDeal  Pipe volume  Amount  Comment 145311  ANR 5071  11992.92 we billed the Trunkline piece of this deal.145317  ANR 37975  89810.88 145319  ANR 16275  38490.38 Still researching the following dealsDeal  Pipe volume  Amount  Comment 149430  ANR 34248  76030.56 sent email to Tom Donoho to research.I will be in after lunch.  I may try to send you more deals.,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
"This is not my distribution.  I am trying to get off of it too!	Stacey Richardson	10/25/2000 01:35 PM		 		 To: Paul de Canha/LON/ECT@ECT		 cc: Enron Europe Global CounterParty, Enron Europe CP Name Changes, Sanjeev Gupta/NA/Enron@ENRON, Oscar Rivera/NA/Enron@Enron, Cyndie Balfour-Flanagan/Corp/Enron@ENRON, Susan Elledge/NA/Enron@Enron, Anthony Campos/HOU/ECT@ECT, Bridgette Anderson/Corp/Enron@Enron		 Subject: Re: Merger - New Name E.on Kraftwerke GmbHPlease delete the following names from your distribution list for GCP changes IMMEDIATELY:Cyndie Balfour-FlanaganAnthony CamposSusan ElledgeBridgette AndersonStacey RichardsonThanks,Stacey Paul de Canha10/25/2000 12:10 PMTo: Daniela de Lisi/LON/ECT@ECTcc: Enron Europe Global CounterParty, Enron Europe CP Name Changes, Sanjeev Gupta/NA/Enron@ENRON, Oscar Rivera/NA/Enron@Enron Subject: Merger - New Name E.on Kraftwerke GmbHBayernwerk Konventionelle Warmekraftwerke AG  and PreussenElectra Kraftwerke AG and Co. KG are now inactive on GCP system .They have now merged  and Formed E.on Kraftwerke GmbH . Attached below is a fax confirming This . This has also been confirmed by Neil Anderson and Anna Reich in Credit .RegardsPaul35593Paul de Canha25/10/2000 11:41To: Stephen Furter/LON/ECT@ECTcc:  Subject: E.on Kraftwerke GmbH - MergerLondon Fax System23/10/2000 17:53To: ECT MAILIN LON UK EU GlobalCP DB ECTLONLN3@ECTcc:  Subject: New fax received (Likely sender: 020 7783 8029).You have received a new fax from 020 7783 8029The image contains 1 page(s).",False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
"That s fine. I was just looking for TW only for our rating agency package.Thanks,kevin -----Original Message-----From: 	Corman, Shelley  Sent:	Friday, February 15, 2002 2:07 PMTo:	Howard, Kevin A.Subject:	RE: 2001 Throughput.Kevin,We can get ETS-related pipe throughput for 2001 (and Rick has subsequently sent the TW 2001 data).  But we won t have non Enron pipeline throughput until they publish. -----Original Message-----From: 	Howard, Kevin A.  Sent:	Friday, February 15, 2002 1:06 PMTo:	Dietz, Rick; Ratner, MichaelCc:	Thames, Davis; Corman, ShelleySubject:	RE: 2001 Throughput.I m confused - I thought we had throughput data on a more timely manner? Is it the specific format that is the problem or the data itself? If we want to estimate it, that would be fine also. -----Original Message-----From: 	Dietz, Rick  Sent:	Friday, February 15, 2002 11:17 AMTo:	Ratner, MichaelCc:	Thames, Davis; Howard, Kevin A.; Corman, ShelleySubject:	RE: 2001 Throughput.Unfortunately, I can only (immediately) help by providing throughput data for the Enron pipelines that was recently provided for another data request that covered the period 1996 - 2000.   It is attached below and has a tab for Transwestern.  The 2001 FERC Form 2 delivery data is not yet available since the Form 2 will not be completed until April 30, 2002.  Please let me know if you have difficulty finding the data elsewhere and I will ask the TW marketing or regulatory groups if they have any contacts.Rick << File: Pipeline Capacity and T-put - NNG - TW - FGT.xls >>  -----Original Message-----From: 	Ratner, Michael  Sent:	Friday, February 15, 2002 10:17 AMTo:	Dietz, RickCc:	Thames, Davis; Howard, Kevin A.Subject:	2001 Throughput.Kevin Howard suggested that I contact you regarding some data for the attached slide.  I am looking for average throughput for four pipes in 2001.  Please let me know if you have this information.Thank you,Michael << File: 2001 Throughput.ppt >>",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
"please schedule---------------------- Forwarded by Jeffrey A Shankman/HOU/ECT on 10/17/2000 07:59 AM ---------------------------Nony Flores10/16/2000 06:40 PMTo: Mike McConnell/HOU/ECT@ECT, Jeffrey A Shankman/HOU/ECT@ECT, Brent A Price/HOU/ECT@ECT, John L Nowlan/HOU/ECT@ECT, larry_lawyer@enron.net, Mark E Haedicke/HOU/ECT@ECT, Richard B Sanders/HOU/ECT@ECT, Michael A Robison/HOU/ECT@ECT, Harry M Collins/HOU/ECT@ECT, Kevin Sweeney/HOU/ECT@ECT, Scott Earnest/HOU/ECT@ECT, Michael Hicks/EPSC/HOU/ECT@ECT, William Kendrick/OTS/Enron@ENRON, Bill Osborne/OTS/Enron@Enron, Eileen Kisluk/Corp/Enron@ENRON, David Marshall/HOU/ECT@ECT, James P Studdert/HOU/ECT@ECT, Mark Koenig/Corp/Enron@ENRON, Michael J Gasper/HOU/ECT@ECT, John H Harrison/HOU/ECT@ECT, Michael Philips/HOU/ECT@ECT, Michelle Bruce/HOU/ECT@ECT, Eric Thode/Corp/Enron@ENRON, Jennifer Walker/NA/Enron@Enron, Daniel R Rogers/ENRON_DEVELOPMENT@ENRON_DEVELOPMENT, Marcus Nettelton/NA/Enron@ENRON, John Viverito/Corp/Enron@Enroncc: Alan Aronowitz/HOU/ECT@ECT, Janette Elbertson/HOU/ECT@ECT, Becky Tlucek/HOU/ECT@ECT, Chantelle Villanueva/HOU/ECT@ECT, Joya Davis/HOU/ECT@ECT, Twanda Sweet/HOU/ECT@ECT, Jenny Helton/HOU/ECT@ect, Linda J Simmons/HOU/ECT@ECT, Helen Marie Taylor/HOU/ECT@ECT, Sue Foust/HOU/ECT@ECT, Jackie Travis/HOU/ECT@ECT, Renee Anderson/NA/Enron@Enron, Nelly Carpenter/NA/Enron@ENRON Subject: Reminder: Annual Oil Spill Crisis Management Training	The Oil Spill training will take place on Thursday, October 19, 2000 from 8:30 a.m. to 3:30 p.m. at EB49C1. We look forward to seeing you there.  Please confirm your attendance by reply email and let us know if  any other person in your group should be included in this program, or if someone else from your group will be attending in your place.  As mentioned before, a full copy of the Plan will be distributed during training.  Thanks again for your participation in this very important effort.Regards,Nony FloresSenior Legal Specialist(713) 853-7541",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
"I met with Jayshree Desai this morning to discuss the recommended changes to the NNG valuation model.  She will make these and circulate the model later today.  I few items worth mentioning -1) Capex assumptions still seem too high for 2002-2004.  However, the 2002 number is some $30 million below the ""Dynegy transition"" capex amount shown in the 2002 Capex schedule.  Can we just assume non-discretionary only with the Base Gas repurchase in 2002/2003? Any discretionary would be commercially-driven.2) Keep O&M flat to 2001 numbers?3) Tracy / Shelley - Any thoughts on how to incorporate the contract info to better analyze the ""contract roll off"" scenarios? We have just assumed the 2002 Plan with 1-2% growth rate going forward with a new rate case in effect in 2005. Rod, not sure how you want to look at rate case assumptions or expansion opportunities but we can discuss tomorrow.  Recognizing the volume of NNG contract info and the time constraint we are under, there may or may not be any better alternative.4) Rod - we have assumed an equity infusion of $175 million to re-capitalized NNG to more ""reasonable"" levels.  I can reduce the amount to $112,500,000 which is the Citibank prepay amount allocated to NNG if that sounds reasonable. 5) We will show a reduction in A/R of $1.807 billion and a corresponding reduction in equity due to the MCTJ loan.Any thoughts you have on the above items would be very helpful.  We are trying to send out the info memo by the end of the week.  This model will be the basis for the NNG valuation.Thanks,Kevin",False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
"Yes, renew my subscription.	Stephanie E Taylor	11/29/2000 01:19 PM				 To: Mark E Haedicke/HOU/ECT@ECT		 cc: 		 Subject: Subscripton RenewalDear Mark,This is to inform you that your subscription to Risk is up for renewal.  The regular subscription cost through December, 2001, is $599.00.  The cost after the corporate discount is $509.15.Please let me know if you would like to renew this publication.  We will be happy to take care of this for you.  If you have any questions, please do not hesitate to call me.Sincerely,Stephanie E. Taylor",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
"		Donna, I need one laptop computer for Terry or John to use when they	are out of town.  Please put them on the list. Thanks. Lynn",False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
"I m confused - I thought we had throughput data on a more timely manner? Is it the specific format that is the problem or the data itself? If we want to estimate it, that would be fine also. -----Original Message-----From: 	Dietz, Rick  Sent:	Friday, February 15, 2002 11:17 AMTo:	Ratner, MichaelCc:	Thames, Davis; Howard, Kevin A.; Corman, ShelleySubject:	RE: 2001 Throughput.Unfortunately, I can only (immediately) help by providing throughput data for the Enron pipelines that was recently provided for another data request that covered the period 1996 - 2000.   It is attached below and has a tab for Transwestern.  The 2001 FERC Form 2 delivery data is not yet available since the Form 2 will not be completed until April 30, 2002.  Please let me know if you have difficulty finding the data elsewhere and I will ask the TW marketing or regulatory groups if they have any contacts.Rick << File: Pipeline Capacity and T-put - NNG - TW - FGT.xls >>  -----Original Message-----From: 	Ratner, Michael  Sent:	Friday, February 15, 2002 10:17 AMTo:	Dietz, RickCc:	Thames, Davis; Howard, Kevin A.Subject:	2001 Throughput.Kevin Howard suggested that I contact you regarding some data for the attached slide.  I am looking for average throughput for four pipes in 2001.  Please let me know if you have this information.Thank you,Michael << File: 2001 Throughput.ppt >>",False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
I haven t heard anything further about this deal.  Attached is a framework for future revision.  SS,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
Randy:Frank Davis will be contacting you today to give you guest access so that you can view the website.  This would be the best way for you to view the products that are traded.Carol,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
"This looks fine to me.  I would feel better without the Big ""E"" on the screen since I wouldn t think you would want to give the impression that each of your trading floors was an Enron office.",False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
"I am inVince -----Original Message-----From: 	Clark, Chris  Sent:	Friday, August 31, 2001 9:59 AMTo:	Tholan, Scott; Roberts, Mike A.; Kaminski, Vince J; Golden, Kevin; Mihura, Brian; Sugiura, JunichiSubject:	MARGARITA PARTY!! (now that I have Mike s attention...)Dear Band of Brothers!  (sorry...I m reading Ambrose s book by the same name)Scott Tholan and I thought it d be cool to pull together the old Skunk Works crew for a reunion.  The goal of the meeting is to brainstorm data collection technologies and applications to better serve Enron customers -->> we want to get ahead of customer needs rather than forever being reactive to requirements blowing in from left field.  This is not necessarily about dreaming up whiz-bang technologies.  It s about pooling our knowledge of customer information gaps, and identifying old/new technologies to collect data that make our customers smarter and richer.  A steady flow margaritas would free the collective brainpower and creativity.  Who else is cleared into TAC programs and should be a part of this shindig?Scott s out next week, so let s shoot for Tues, 11 SEP.  Let s say from 1500hrs until??  I m serious about the margaritas.......Any problems with this date/time?Many thanks and looking forward to a good session! Ciao - Chris",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
